resolution,cluster,gene,n_cells,mean_log_normalized_expression,fraction_detected
1.2,0,CD79B,30538,1.4861688613891602,0.6087170083175061
1.2,0,MS4A1,30538,1.5169014930725098,0.6233545091361582
1.2,0,CD19,30538,0.2417786568403244,0.11988342393084027
1.2,0,CD22,30538,0.48910725116729736,0.2348549348352872
1.2,0,CD37,30538,2.3827381134033203,0.8370554718711114
1.2,0,CD74,30538,4.311351776123047,0.9968891217499509
1.2,0,TCL1A,30538,1.1582436561584473,0.4844456087497544
1.2,0,IL4R,30538,0.5213921070098877,0.24156788263802476
1.2,0,FCER2,30538,0.6234449148178101,0.29311022332831227
1.2,0,CCR7,30538,0.28913769125938416,0.14107014211801688
1.2,0,CD27,30538,0.026208944618701935,0.013851594734429236
1.2,0,AIM2,30538,0.013546805828809738,0.007040408671163796
1.2,0,GPR183,30538,0.17468467354774475,0.08435391970659506
1.2,0,TNFRSF13B,30538,0.021286509931087494,0.011100923439648962
1.2,0,BANK1,30538,0.7897849678993225,0.3645621848189141
1.2,0,FCRL3,30538,0.10341817140579224,0.0507891806929072
1.2,0,FCRL5,30538,0.15688419342041016,0.07580719104067064
1.2,0,ITGAX,30538,0.011039158329367638,0.005763311284301526
1.2,0,TBX21,30538,0.007708604913204908,0.0038967843342720544
1.2,0,ZEB2,30538,0.13923195004463196,0.06919248149846094
1.2,0,MZB1,30538,0.16826173663139343,0.08369899796974262
1.2,0,JCHAIN,30538,0.4443513751029968,0.1930709280241011
1.2,0,XBP1,30538,0.09151563048362732,0.045680791145458116
1.2,0,SDC1,30538,6.235632463358343e-05,3.274608684262231e-05
1.2,0,TNFRSF17,30538,0.020126404240727425,0.009823826052786692
1.2,0,DERL3,30538,0.052182819694280624,0.02626236164778309
1.2,0,IFI6,30538,0.1532774567604065,0.07495579278276246
1.2,0,IFIT1,30538,0.0066956402733922005,0.0033728469447900974
1.2,0,IFIT3,30538,0.014653090387582779,0.007269631279062152
1.2,0,ISG15,30538,0.2170686572790146,0.10488571615691925
1.2,0,MX1,30538,0.08724992722272873,0.0431593424585762
1.2,0,OAS1,30538,0.05829361453652382,0.02898028685572074
1.2,0,CD3D,30538,0.12298311293125153,0.06149715109044469
1.2,0,CD3E,30538,0.06805798411369324,0.035300281616346844
1.2,0,NKG7,30538,0.2584841549396515,0.12751326216517125
1.2,0,GNLY,30538,0.29026132822036743,0.14300216124173162
1.2,0,LYZ,30538,0.6307215094566345,0.294518305062545
1.2,0,LST1,30538,0.3462343215942383,0.16739799593948523
1.2,0,TYROBP,30538,0.3469105362892151,0.16906804636845896
1.2,0,FCER1G,30538,0.23099787533283234,0.11346519090968629
1.2,0,S100A8,30538,0.9235551357269287,0.40968629248804767
1.2,0,PPBP,30538,0.14419719576835632,0.06883227454319209
1.2,0,PF4,30538,0.09523093700408936,0.046073744187569585
1.2,0,GNG11,30538,0.05949143320322037,0.02907852511624861
1.2,0,RGS18,30538,0.031321339309215546,0.015357914729189862
1.2,0,HBA1,30538,0.045273471623659134,0.02089200340559303
1.2,0,HBA2,30538,0.10829344391822815,0.0493156067849892
1.2,0,HBB,30538,0.2009875476360321,0.0872028292619032
1.2,1,CD79A,26256,1.981022834777832,0.8196983546617916
1.2,1,CD79B,26256,1.3598912954330444,0.6483470444850701
1.2,1,MS4A1,26256,1.7897984981536865,0.7801264472882389
1.2,1,CD19,26256,0.21731257438659668,0.13600700792199877
1.2,1,CD22,26256,0.3413228690624237,0.20517215112736137
1.2,1,CD37,26256,2.2522051334381104,0.8726767215112736
1.2,1,CD74,26256,4.1476006507873535,0.9974101157830592
1.2,1,TCL1A,26256,0.04734724014997482,0.025060938452163315
1.2,1,IL4R,26256,0.10456532984972,0.06318555758683729
1.2,1,FCER2,26256,0.2084498554468155,0.12507617306520413
1.2,1,CCR7,26256,0.15785661339759827,0.09685405240706886
1.2,1,CD27,26256,0.33018478751182556,0.19884978671541742
1.2,1,AIM2,26256,0.30159851908683777,0.1853290676416819
1.2,1,GPR183,26256,0.7068987488746643,0.37766605728214503
1.2,1,TNFRSF13B,26256,0.35346367955207825,0.21362736136502133
1.2,1,BANK1,26256,1.154624104499817,0.5864945155393053
1.2,1,FCRL3,26256,0.05821822211146355,0.03622029250457039
1.2,1,FCRL5,26256,0.10726465284824371,0.0657373552711761
1.2,1,ITGAX,26256,0.026781529188156128,0.01896709323583181
1.2,1,TBX21,26256,0.015251805074512959,0.010397623400365631
1.2,1,ZEB2,26256,0.13880552351474762,0.0864945155393053
1.2,1,MZB1,26256,0.19833171367645264,0.12359079829372334
1.2,1,JCHAIN,26256,1.0580966472625732,0.45113497867154173
1.2,1,XBP1,26256,0.13258731365203857,0.0840569774527727
1.2,1,SDC1,26256,0.0,0.0
1.2,1,TNFRSF17,26256,0.048908986151218414,0.03195460085313833
1.2,1,DERL3,26256,0.06977029889822006,0.04360907982937234
1.2,1,IFI6,26256,0.21849608421325684,0.12957038391224862
1.2,1,IFIT1,26256,0.01709556207060814,0.011197440585009141
1.2,1,IFIT3,26256,0.04157634451985359,0.026660572821450335
1.2,1,ISG15,26256,0.39137452840805054,0.2185405240706886
1.2,1,MX1,26256,0.193514883518219,0.11719226081657526
1.2,1,OAS1,26256,0.09972314536571503,0.06390920170627666
1.2,1,CD3D,26256,0.13987776637077332,0.08931291895185862
1.2,1,CD3E,26256,0.08514958620071411,0.05739640463132237
1.2,1,NKG7,26256,0.29522520303726196,0.18110146252285192
1.2,1,GNLY,26256,0.3503122925758362,0.2117611212675198
1.2,1,LYZ,26256,0.6609368920326233,0.3720292504570384
1.2,1,LST1,26256,0.33399447798728943,0.20109689213893966
1.2,1,TYROBP,26256,0.36744797229766846,0.2227300426569165
1.2,1,FCER1G,26256,0.23658008873462677,0.14446221815965873
1.2,1,S100A8,26256,0.9454882740974426,0.4971054235222425
1.2,1,PPBP,26256,0.1641666442155838,0.09533059110298599
1.2,1,PF4,26256,0.11588010936975479,0.06767976843388178
1.2,1,GNG11,26256,0.07501251995563507,0.04543723339427178
1.2,1,RGS18,26256,0.04381139576435089,0.025936928702010968
1.2,1,HBA1,26256,0.04612839221954346,0.026584399756246192
1.2,1,HBA2,26256,0.11101463437080383,0.06230956733698964
1.2,1,HBB,26256,0.20114144682884216,0.10390006093845217
1.2,2,CD79A,26246,2.2925193309783936,0.8720566943534253
1.2,2,CD79B,26246,1.7929753065109253,0.7556961060733064
1.2,2,MS4A1,26246,1.7324661016464233,0.7385125352434657
1.2,2,CD19,26246,0.3115364909172058,0.17172140516650156
1.2,2,CD22,26246,0.6885319352149963,0.3573496913815439
1.2,2,CD37,26246,2.672636032104492,0.9317991312961975
1.2,2,CD74,26246,4.339239120483398,0.9999237979120628
1.2,2,TCL1A,26246,1.423911452293396,0.624742817953212
1.2,2,IL4R,26246,0.928770899772644,0.44985902613731615
1.2,2,FCER2,26246,0.8525387048721313,0.4269602987121847
1.2,2,CCR7,26246,0.46687018871307373,0.2459803398613122
1.2,2,CD27,26246,0.03553755581378937,0.02145088775432447
1.2,2,AIM2,26246,0.014599385671317577,0.008991846376590718
1.2,2,GPR183,26246,0.19582653045654297,0.10736874190352816
1.2,2,TNFRSF13B,26246,0.028326760977506638,0.017374076049683763
1.2,2,BANK1,26246,1.0176093578338623,0.49893317076887905
1.2,2,FCRL3,26246,0.1945657581090927,0.10519698239731769
1.2,2,FCRL5,26246,0.2205263376235962,0.11902766135792121
1.2,2,ITGAX,26246,0.015249649994075298,0.009182351596433743
1.2,2,TBX21,26246,0.011872565373778343,0.007086794178160482
1.2,2,ZEB2,26246,0.21878862380981445,0.12158043130381772
1.2,2,MZB1,26246,0.1764546036720276,0.09868170387868627
1.2,2,JCHAIN,26246,0.4483036696910858,0.21835708298407377
1.2,2,XBP1,26246,0.11477282643318176,0.06515278518631411
1.2,2,SDC1,26246,0.0,0.0
1.2,2,TNFRSF17,26246,0.036086782813072205,0.02049836165510935
1.2,2,DERL3,26246,0.05732518807053566,0.032995504076811705
1.2,2,IFI6,26246,0.2115185558795929,0.11460794025756306
1.2,2,IFIT1,26246,0.010694931261241436,0.006286672254819782
1.2,2,IFIT3,26246,0.02979724481701851,0.01703116665396632
1.2,2,ISG15,26246,0.28784188628196716,0.15381391450125734
1.2,2,MX1,26246,0.15172569453716278,0.0835555894231502
1.2,2,OAS1,26246,0.10141621530056,0.056503848205440826
1.2,2,CD3D,26246,0.15752474963665009,0.08908024079859789
1.2,2,CD3E,26246,0.09909775853157043,0.05833269831593386
1.2,2,NKG7,26246,0.344913125038147,0.188066753029033
1.2,2,GNLY,26246,0.3968009352684021,0.21435647336737026
1.2,2,LYZ,26246,0.7315515875816345,0.3749904747390079
1.2,2,LST1,26246,0.38145676255226135,0.20639335517793186
1.2,2,TYROBP,26246,0.4025903344154358,0.21805227463232493
1.2,2,FCER1G,26246,0.2594418227672577,0.14367903680560848
1.2,2,S100A8,26246,0.9697327613830566,0.474548502628972
1.2,2,PPBP,26246,0.16542375087738037,0.0876705021717595
1.2,2,PF4,26246,0.11217998713254929,0.05989484111864665
1.2,2,GNG11,26246,0.0707932710647583,0.03924407528766288
1.2,2,RGS18,26246,0.04395259544253349,0.023851253524346566
1.2,2,HBA1,26246,0.051511168479919434,0.027623256877238437
1.2,2,HBA2,26246,0.12200344353914261,0.06347633925169549
1.2,2,HBB,26246,0.20329511165618896,0.09898651223043511
1.2,3,CD79A,23044,2.5978870391845703,0.9175490366255858
1.2,3,CD79B,23044,2.142620086669922,0.8368338830064225
1.2,3,MS4A1,23044,1.939530372619629,0.7924405485158826
1.2,3,CD19,23044,0.32747897505760193,0.18317132442284326
1.2,3,CD22,23044,0.6290310621261597,0.3297170630098941
1.2,3,CD37,23044,2.7392232418060303,0.9376410345426142
1.2,3,CD74,23044,4.396881580352783,0.9997396285367124
1.2,3,TCL1A,23044,1.9160912036895752,0.764277035236938
1.2,3,IL4R,23044,0.3823814392089844,0.20031244575594515
1.2,3,FCER2,23044,0.5955201387405396,0.3101458080194411
1.2,3,CCR7,23044,0.19559848308563232,0.10657871897240062
1.2,3,CD27,23044,0.029346412047743797,0.017271307064745705
1.2,3,AIM2,23044,0.013879381120204926,0.008201701093560146
1.2,3,GPR183,23044,0.3485053479671478,0.18377885783718104
1.2,3,TNFRSF13B,23044,0.03890778124332428,0.023867384134698837
1.2,3,BANK1,23044,0.8652033805847168,0.43833535844471444
1.2,3,FCRL3,23044,0.07986362278461456,0.04478389168547127
1.2,3,FCRL5,23044,0.27179449796676636,0.14489671931956258
1.2,3,ITGAX,23044,0.013980399817228317,0.008114910605797604
1.2,3,TBX21,23044,0.01002970989793539,0.005945148411734074
1.2,3,ZEB2,23044,0.2535230219364166,0.1401232424926228
1.2,3,MZB1,23044,0.4947287142276764,0.2634959208470752
1.2,3,JCHAIN,23044,0.7746239900588989,0.37176705433084534
1.2,3,XBP1,23044,0.13020865619182587,0.0742926575247353
1.2,3,SDC1,23044,0.00019554437312763184,8.679048776254123e-05
1.2,3,TNFRSF17,23044,0.026639340445399284,0.015101544870682174
1.2,3,DERL3,23044,0.08426961302757263,0.04764797778163513
1.2,3,IFI6,23044,0.6428229212760925,0.3171758375282069
1.2,3,IFIT1,23044,0.06423743814229965,0.03532372851935428
1.2,3,IFIT3,23044,0.16487063467502594,0.08600937337267836
1.2,3,ISG15,23044,0.8918341398239136,0.4111699357750391
1.2,3,MX1,23044,0.4735983610153198,0.24652838048949835
1.2,3,OAS1,23044,0.21539711952209473,0.11786148238153099
1.2,3,CD3D,23044,0.1277950555086136,0.07290400972053462
1.2,3,CD3E,23044,0.07518678158521652,0.04408956778337094
1.2,3,NKG7,23044,0.2991068959236145,0.16576983162645373
1.2,3,GNLY,23044,0.32240357995033264,0.17774691893768443
1.2,3,LYZ,23044,0.715358555316925,0.36816524908869985
1.2,3,LST1,23044,0.41555991768836975,0.22422322513452525
1.2,3,TYROBP,23044,0.3789886236190796,0.2066047561187294
1.2,3,FCER1G,23044,0.2477836161851883,0.13843082798125325
1.2,3,S100A8,23044,0.9599611163139343,0.4713591390383614
1.2,3,PPBP,23044,0.18748949468135834,0.09924492275646589
1.2,3,PF4,23044,0.13338619470596313,0.07121159520916508
1.2,3,GNG11,23044,0.08102953433990479,0.045000867904877624
1.2,3,RGS18,23044,0.047807466238737106,0.025820170109356014
1.2,3,HBA1,23044,0.0476667582988739,0.025863565353237285
1.2,3,HBA2,23044,0.11299919337034225,0.06027599375108488
1.2,3,HBB,23044,0.1997143179178238,0.1004165943412602
1.2,4,CD79A,21583,2.4199047088623047,0.9058518278274568
1.2,4,CD79B,21583,1.6134982109069824,0.7269610341472456
1.2,4,MS4A1,21583,2.1293129920959473,0.8597507297409999
1.2,4,CD19,21583,0.39533475041389465,0.23523143214567022
1.2,4,CD22,21583,0.5164799690246582,0.3020432747996108
1.2,4,CD37,21583,2.341723918914795,0.9038131863040356
1.2,4,CD74,21583,4.2815022468566895,0.9988416809526016
1.2,4,TCL1A,21583,0.1833183616399765,0.09058054950655609
1.2,4,IL4R,21583,0.0689249038696289,0.044016123801139784
1.2,4,FCER2,21583,0.17094367742538452,0.10420238150396145
1.2,4,CCR7,21583,0.16015633940696716,0.09896677940972061
1.2,4,CD27,21583,0.25945430994033813,0.1642496409210953
1.2,4,AIM2,21583,0.1660030633211136,0.10726034378909327
1.2,4,GPR183,21583,1.0670194625854492,0.5458926006579252
1.2,4,TNFRSF13B,21583,0.376409113407135,0.23152481119399526
1.2,4,BANK1,21583,1.1854368448257446,0.609646481026734
1.2,4,FCRL3,21583,0.26546406745910645,0.15896770606495852
1.2,4,FCRL5,21583,0.44928988814353943,0.24227401195385256
1.2,4,ITGAX,21583,0.06145566329360008,0.03984617523050549
1.2,4,TBX21,21583,0.03690345212817192,0.024278367233470786
1.2,4,ZEB2,21583,0.3977157175540924,0.23625075290738082
1.2,4,MZB1,21583,0.24059779942035675,0.14984015197145903
1.2,4,JCHAIN,21583,0.7512867450714111,0.33980447574479916
1.2,4,XBP1,21583,0.15575867891311646,0.09943010702867998
1.2,4,SDC1,21583,0.00021324695262592286,0.00013899828568780985
1.2,4,TNFRSF17,21583,0.019364535808563232,0.012787842283278505
1.2,4,DERL3,21583,0.0616125725209713,0.03942918037344206
1.2,4,IFI6,21583,0.26227203011512756,0.1551220868275958
1.2,4,IFIT1,21583,0.01626048982143402,0.01042487142658574
1.2,4,IFIT3,21583,0.05360572785139084,0.032386600565259695
1.2,4,ISG15,21583,0.4539680480957031,0.25311587823750176
1.2,4,MX1,21583,0.21599699556827545,0.1307047213084372
1.2,4,OAS1,21583,0.1444465070962906,0.09183153407774637
1.2,4,CD3D,21583,0.15988798439502716,0.1031367279803549
1.2,4,CD3E,21583,0.09993936121463776,0.06778483065375528
1.2,4,NKG7,21583,0.3699990212917328,0.22429690033822916
1.2,4,GNLY,21583,0.3889223039150238,0.23727007366909142
1.2,4,LYZ,21583,0.7113506197929382,0.4055506648751332
1.2,4,LST1,21583,0.32540199160575867,0.20085252281888524
1.2,4,TYROBP,21583,0.3904035985469818,0.23967937728768013
1.2,4,FCER1G,21583,0.2490381896495819,0.15600240930361858
1.2,4,S100A8,21583,0.976703941822052,0.522587221424269
1.2,4,PPBP,21583,0.16806641221046448,0.0991984432192003
1.2,4,PF4,21583,0.11573942005634308,0.06926747903442525
1.2,4,GNG11,21583,0.16021637618541718,0.09558448779131724
1.2,4,RGS18,21583,0.045087505131959915,0.026919334661539174
1.2,4,HBA1,21583,0.04807540401816368,0.028772645137376637
1.2,4,HBA2,21583,0.11822481453418732,0.06834082379650651
1.2,4,HBB,21583,0.20888935029506683,0.11068896816939258
1.2,5,CD79A,14108,2.365492105484009,0.8701445988091863
1.2,5,CD79B,14108,1.3616341352462769,0.5975333144315282
1.2,5,MS4A1,14108,1.5076372623443604,0.6528919761837255
1.2,5,CD19,14108,0.26038387417793274,0.13921179472639636
1.2,5,CD22,14108,0.5413104891777039,0.2749503827615537
1.2,5,CD37,14108,2.6131157875061035,0.9107598525659201
1.2,5,CD74,14108,4.342430591583252,0.9994329458463284
1.2,5,TCL1A,14108,1.0599035024642944,0.47334845477743126
1.2,5,IL4R,14108,0.43872928619384766,0.22072582931669973
1.2,5,FCER2,14108,0.571194589138031,0.286716756450241
1.2,5,CCR7,14108,0.3521253168582916,0.18011057555996599
1.2,5,CD27,14108,0.031091589480638504,0.017649560533030906
1.2,5,AIM2,14108,0.014166113920509815,0.008222285228239297
1.2,5,GPR183,14108,0.41395214200019836,0.20484831301389284
1.2,5,TNFRSF13B,14108,0.03993585333228111,0.022753047916075984
1.2,5,BANK1,14108,0.8581088185310364,0.41962007371703997
1.2,5,FCRL3,14108,0.07664529234170914,0.0412531896796144
1.2,5,FCRL5,14108,0.14503061771392822,0.07506379359228807
1.2,5,ITGAX,14108,0.012315281666815281,0.006875531613269067
1.2,5,TBX21,14108,0.007482612505555153,0.004394669690955486
1.2,5,ZEB2,14108,0.1801062673330307,0.09561950666288631
1.2,5,MZB1,14108,0.2397012561559677,0.12680748511482848
1.2,5,JCHAIN,14108,0.5960990786552429,0.2755174369152254
1.2,5,XBP1,14108,0.12207342684268951,0.06627445421037709
1.2,5,SDC1,14108,0.0,0.0
1.2,5,TNFRSF17,14108,0.013898548670113087,0.007584349305358662
1.2,5,DERL3,14108,0.06585440039634705,0.036007938758151406
1.2,5,IFI6,14108,0.28177008032798767,0.14311029203288914
1.2,5,IFIT1,14108,0.008082151412963867,0.004111142614119648
1.2,5,IFIT3,14108,0.0255443025380373,0.013680181457329174
1.2,5,ISG15,14108,0.36445745825767517,0.18351290048199603
1.2,5,MX1,14108,0.1644335687160492,0.08541253189679614
1.2,5,OAS1,14108,0.07888509333133698,0.04167848029486816
1.2,5,CD3D,14108,0.1309404820203781,0.07074000567054153
1.2,5,CD3E,14108,0.07738886773586273,0.04330876098667423
1.2,5,NKG7,14108,0.29476723074913025,0.15494754749078538
1.2,5,GNLY,14108,0.3002435564994812,0.1589169265664871
1.2,5,LYZ,14108,0.6640430092811584,0.33016728097533316
1.2,5,LST1,14108,0.36773279309272766,0.19088460447972783
1.2,5,TYROBP,14108,0.3624362647533417,0.18960873263396655
1.2,5,FCER1G,14108,0.23848196864128113,0.12666572157641054
1.2,5,S100A8,14108,0.9159319996833801,0.437127870711653
1.2,5,PPBP,14108,0.16744635999202728,0.08534165012758718
1.2,5,PF4,14108,0.1156342476606369,0.05932804082789907
1.2,5,GNG11,14108,0.0784120112657547,0.04104054437198752
1.2,5,RGS18,14108,0.03811590000987053,0.019846895378508648
1.2,5,HBA1,14108,0.039276447147130966,0.01970513184009073
1.2,5,HBA2,14108,0.09478310495615005,0.04692373121633116
1.2,5,HBB,14108,0.17750608921051025,0.0832151970513184
1.2,6,CD79A,6758,2.242861747741699,0.842408996744599
1.2,6,CD79B,6758,1.6360478401184082,0.6883693400414324
1.2,6,MS4A1,6758,1.6786760091781616,0.7080497188517313
1.2,6,CD19,6758,0.26667311787605286,0.14294169872743415
1.2,6,CD22,6758,0.5671393275260925,0.2903225806451613
1.2,6,CD37,6758,2.5694079399108887,0.9061852619118083
1.2,6,CD74,6758,4.261451244354248,0.9983722994968925
1.2,6,TCL1A,6758,1.1092573404312134,0.4789878662326132
1.2,6,IL4R,6758,0.4868309199810028,0.2391240011837822
1.2,6,FCER2,6758,0.6175509095191956,0.3042320213080793
1.2,6,CCR7,6758,0.27704286575317383,0.14560520864160995
1.2,6,CD27,6758,0.06447500735521317,0.03817697543651968
1.2,6,AIM2,6758,0.044344354420900345,0.026783071914767684
1.2,6,GPR183,6758,0.36280539631843567,0.18200651080201244
1.2,6,TNFRSF13B,6758,0.07404688000679016,0.0433560224918615
1.2,6,BANK1,6758,0.8957014679908752,0.4353358981947322
1.2,6,FCRL3,6758,0.1007034108042717,0.05356614382953537
1.2,6,FCRL5,6758,0.16408120095729828,0.0844924533885765
1.2,6,ITGAX,6758,0.01309086475521326,0.007546611423498076
1.2,6,TBX21,6758,0.009416705928742886,0.005474992601361349
1.2,6,ZEB2,6758,0.19268736243247986,0.10284107724178751
1.2,6,MZB1,6758,0.21193963289260864,0.11423498076353951
1.2,6,JCHAIN,6758,0.578412652015686,0.26383545427641314
1.2,6,XBP1,6758,0.09977065026760101,0.0547499260136135
1.2,6,SDC1,6758,0.0,0.0
1.2,6,TNFRSF17,6758,0.02662346139550209,0.013909440662918023
1.2,6,DERL3,6758,0.05920093134045601,0.032554010062148565
1.2,6,IFI6,6758,0.23701593279838562,0.12237348327907666
1.2,6,IFIT1,6758,0.008249223232269287,0.004735128736312519
1.2,6,IFIT3,6758,0.024774450808763504,0.013465522343888724
1.2,6,ISG15,6758,0.34187594056129456,0.17445989937851436
1.2,6,MX1,6758,0.1633351743221283,0.08567623557265464
1.2,6,OAS1,6758,0.08382664620876312,0.044983722994968924
1.2,6,CD3D,6758,0.1257006824016571,0.06865936667653152
1.2,6,CD3E,6758,0.07337874174118042,0.04172832198875407
1.2,6,NKG7,6758,0.2669183611869812,0.1405741343592779
1.2,6,GNLY,6758,0.30917754769325256,0.16410180526783072
1.2,6,LYZ,6758,0.6642647981643677,0.3307191476768275
1.2,6,LST1,6758,0.34084710478782654,0.1790470553418171
1.2,6,TYROBP,6758,0.370953232049942,0.1935483870967742
1.2,6,FCER1G,6758,0.2693990170955658,0.1396862977212193
1.2,6,S100A8,6758,0.926968514919281,0.44007102693104466
1.2,6,PPBP,6758,0.7622771263122559,0.36756436815625926
1.2,6,PF4,6758,0.6731191873550415,0.33308671204498375
1.2,6,GNG11,6758,0.3586438298225403,0.1899970405445398
1.2,6,RGS18,6758,0.4266597628593445,0.20982539212784848
1.2,6,HBA1,6758,0.05078520625829697,0.026783071914767684
1.2,6,HBA2,6758,0.09065720438957214,0.044539804675939626
1.2,6,HBB,6758,0.1665576845407486,0.07812962414915656
1.2,7,CD79A,1360,2.0871689319610596,0.8911764705882353
1.2,7,CD79B,1360,0.9704091548919678,0.6669117647058823
1.2,7,MS4A1,1360,0.42215976119041443,0.2536764705882353
1.2,7,CD19,1360,0.2344229370355606,0.23455882352941176
1.2,7,CD22,1360,0.09203660488128662,0.075
1.2,7,CD37,1360,1.0454496145248413,0.6830882352941177
1.2,7,CD74,1360,3.1040990352630615,0.9889705882352942
1.2,7,TCL1A,1360,0.13439661264419556,0.08602941176470588
1.2,7,IL4R,1360,0.06258435547351837,0.05955882352941176
1.2,7,FCER2,1360,0.15086498856544495,0.13088235294117648
1.2,7,CCR7,1360,0.09555599093437195,0.09044117647058823
1.2,7,CD27,1360,1.4754307270050049,0.736764705882353
1.2,7,AIM2,1360,0.20718060433864594,0.20441176470588235
1.2,7,GPR183,1360,0.25808823108673096,0.23823529411764705
1.2,7,TNFRSF13B,1360,0.7255088090896606,0.5625
1.2,7,BANK1,1360,0.2746419608592987,0.21911764705882353
1.2,7,FCRL3,1360,0.02365061268210411,0.021323529411764706
1.2,7,FCRL5,1360,0.2998284697532654,0.2786764705882353
1.2,7,ITGAX,1360,0.02374984323978424,0.027205882352941177
1.2,7,TBX21,1360,0.03294447064399719,0.03823529411764706
1.2,7,ZEB2,1360,0.10234222561120987,0.10147058823529412
1.2,7,MZB1,1360,3.1602561473846436,0.9205882352941176
1.2,7,JCHAIN,1360,4.805671215057373,0.9220588235294118
1.2,7,XBP1,1360,1.8709598779678345,0.8426470588235294
1.2,7,SDC1,1360,0.08738979697227478,0.0838235294117647
1.2,7,TNFRSF17,1360,1.8947956562042236,0.8308823529411765
1.2,7,DERL3,1360,1.4515949487686157,0.75
1.2,7,IFI6,1360,0.9514680504798889,0.5705882352941176
1.2,7,IFIT1,1360,0.04420962184667587,0.045588235294117645
1.2,7,IFIT3,1360,0.02939474955201149,0.03161764705882353
1.2,7,ISG15,1360,1.3074020147323608,0.6897058823529412
1.2,7,MX1,1360,0.4646124541759491,0.35661764705882354
1.2,7,OAS1,1360,0.5303090810775757,0.4514705882352941
1.2,7,CD3D,1360,0.29463931918144226,0.2757352941176471
1.2,7,CD3E,1360,0.19559653103351593,0.1948529411764706
1.2,7,NKG7,1360,0.5727287530899048,0.46176470588235297
1.2,7,GNLY,1360,0.5686843395233154,0.4522058823529412
1.2,7,LYZ,1360,0.9556460380554199,0.6757352941176471
1.2,7,LST1,1360,0.48179513216018677,0.42426470588235293
1.2,7,TYROBP,1360,0.6607794761657715,0.524264705882353
1.2,7,FCER1G,1360,0.43637359142303467,0.38529411764705884
1.2,7,S100A8,1360,1.4105323553085327,0.8110294117647059
1.2,7,PPBP,1360,0.19658608734607697,0.1786764705882353
1.2,7,PF4,1360,0.14458665251731873,0.13602941176470587
1.2,7,GNG11,1360,0.1078978031873703,0.10441176470588236
1.2,7,RGS18,1360,0.0663568526506424,0.06102941176470588
1.2,7,HBA1,1360,0.1344229131937027,0.125
1.2,7,HBA2,1360,0.2988889813423157,0.24338235294117647
1.2,7,HBB,1360,0.4171277582645416,0.2948529411764706
1.2,8,CD79A,502,2.260279655456543,0.8605577689243028
1.2,8,CD79B,502,1.9844483137130737,0.8167330677290837
1.2,8,MS4A1,502,1.8058805465698242,0.749003984063745
1.2,8,CD19,502,0.324483722448349,0.17330677290836655
1.2,8,CD22,502,0.5803618431091309,0.2968127490039841
1.2,8,CD37,502,2.5931665897369385,0.9123505976095617
1.2,8,CD74,502,4.310873985290527,1.0
1.2,8,TCL1A,502,1.1962108612060547,0.5219123505976095
1.2,8,IL4R,502,0.2870774567127228,0.14940239043824702
1.2,8,FCER2,502,0.677619457244873,0.34860557768924305
1.2,8,CCR7,502,0.20833946764469147,0.11155378486055777
1.2,8,CD27,502,0.04998578503727913,0.027888446215139442
1.2,8,AIM2,502,0.04455338045954704,0.025896414342629483
1.2,8,GPR183,502,0.3193170726299286,0.1593625498007968
1.2,8,TNFRSF13B,502,0.06618668884038925,0.0398406374501992
1.2,8,BANK1,502,0.9848588109016418,0.4860557768924303
1.2,8,FCRL3,502,0.11760035157203674,0.05976095617529881
1.2,8,FCRL5,502,0.11577673256397247,0.05776892430278884
1.2,8,ITGAX,502,0.027822397649288177,0.01593625498007968
1.2,8,TBX21,502,0.009557340294122696,0.00597609561752988
1.2,8,ZEB2,502,0.17774681746959686,0.09561752988047809
1.2,8,MZB1,502,0.34733161330223083,0.1852589641434263
1.2,8,JCHAIN,502,0.5708296895027161,0.26095617529880477
1.2,8,XBP1,502,0.11097627133131027,0.05976095617529881
1.2,8,SDC1,502,0.0,0.0
1.2,8,TNFRSF17,502,0.03733352944254875,0.0199203187250996
1.2,8,DERL3,502,0.08416469395160675,0.04780876494023904
1.2,8,IFI6,502,0.20317378640174866,0.10557768924302789
1.2,8,IFIT1,502,0.010830573737621307,0.00597609561752988
1.2,8,IFIT3,502,0.030656175687909126,0.01593625498007968
1.2,8,ISG15,502,0.25140777230262756,0.13346613545816732
1.2,8,MX1,502,0.14123006165027618,0.07171314741035857
1.2,8,OAS1,502,0.07196293771266937,0.0398406374501992
1.2,8,CD3D,502,0.14205990731716156,0.07768924302788845
1.2,8,CD3E,502,0.10203861445188522,0.053784860557768925
1.2,8,NKG7,502,0.2952803075313568,0.15338645418326693
1.2,8,GNLY,502,0.26431095600128174,0.14143426294820718
1.2,8,LYZ,502,0.6718843579292297,0.34462151394422313
1.2,8,LST1,502,0.40019965171813965,0.22111553784860558
1.2,8,TYROBP,502,0.39981070160865784,0.21912350597609562
1.2,8,FCER1G,502,0.2378396838903427,0.12749003984063745
1.2,8,S100A8,502,0.9030225276947021,0.4342629482071713
1.2,8,PPBP,502,0.22083739936351776,0.11155378486055777
1.2,8,PF4,502,0.1053684651851654,0.053784860557768925
1.2,8,GNG11,502,0.10803825408220291,0.05976095617529881
1.2,8,RGS18,502,0.03359299898147583,0.017928286852589643
1.2,8,HBA1,502,0.03636675700545311,0.0199203187250996
