library_uuid,n_counts_count,n_counts_min,n_counts_median,n_counts_mean,n_counts_max,n_counts_q01,n_counts_q05,n_counts_q95,n_counts_q99,n_genes_count,n_genes_min,n_genes_median,n_genes_mean,n_genes_max,n_genes_q01,n_genes_q05,n_genes_q95,n_genes_q99,pct_mito_count,pct_mito_min,pct_mito_median,pct_mito_mean,pct_mito_max,pct_mito_q01,pct_mito_q05,pct_mito_q95,pct_mito_q99,pct_ribo_count,pct_ribo_min,pct_ribo_median,pct_ribo_mean,pct_ribo_max,pct_ribo_q01,pct_ribo_q05,pct_ribo_q95,pct_ribo_q99,pct_hb_count,pct_hb_min,pct_hb_median,pct_hb_mean,pct_hb_max,pct_hb_q01,pct_hb_q05,pct_hb_q95,pct_hb_q99,pct_platelet_count,pct_platelet_min,pct_platelet_median,pct_platelet_mean,pct_platelet_max,pct_platelet_q01,pct_platelet_q05,pct_platelet_q95,pct_platelet_q99,pct_ig_count,pct_ig_min,pct_ig_median,pct_ig_mean,pct_ig_max,pct_ig_q01,pct_ig_q05,pct_ig_q95,pct_ig_q99,blineage_marker_counts_count,blineage_marker_counts_min,blineage_marker_counts_median,blineage_marker_counts_mean,blineage_marker_counts_max,blineage_marker_counts_q01,blineage_marker_counts_q05,blineage_marker_counts_q95,blineage_marker_counts_q99,n_blineage_markers_detected_count,n_blineage_markers_detected_min,n_blineage_markers_detected_median,n_blineage_markers_detected_mean,n_blineage_markers_detected_max,n_blineage_markers_detected_q01,n_blineage_markers_detected_q05,n_blineage_markers_detected_q95,n_blineage_markers_detected_q99
dac92812-557b-4abd-8fb0-4f823ae8ff59,1777,1292.0,2022.0,2254.594259988745,19471.0,1319.0,1442.8,3387.5999999999995,7146.680000000003,1777,420,648.0,701.2492965672482,3544,463.76,515.0,997.1999999999998,1913.1200000000003,1777,1.0199556541019956,3.493191237418591,3.744692468572764,39.73185088293002,1.2785690241552623,1.891822048767882,6.2731896788600086,8.982095020228817,1777,16.144127281235377,47.712833545108005,47.12508018014908,61.08414239482201,30.81259099281139,37.54338995110409,54.78098544903532,57.30307440316702,1777,0.0,0.0,0.0018804749121135364,0.08496176720475786,0.0,0.0,0.0,0.05691179529852299,1777,0.0,0.0,0.013514948806390783,0.3508771929824561,0.0,0.0,0.07342159772744213,0.161143054561607,1777,0.0,0.0,0.14193300613918552,15.373614587057562,0.0,0.0,0.5329911810332745,1.1852506760973585,1777,6.0,36.0,39.14237478897017,162.0,15.0,21.0,63.0,100.48000000000002,1777,2,6.0,6.425998874507597,10,4.0,4.0,8.0,9.0
ddae4c77-2b07-4e3e-97f1-84a37cf04321,1811,512.0,1503.0,1717.3870789618995,11951.0,939.3,1064.5,2835.5,5563.900000000034,1811,222,530.0,579.6830480397571,2550,371.1,417.0,869.5,1461.7000000000012,1811,0.5843071786310517,2.781954887218045,3.005245883387283,29.103448275862068,0.862937864882703,1.3258488232038803,5.002507460315096,8.142183076439167,1811,6.825396825396825,45.169322709163346,44.43067831174153,63.47165400350672,21.476240511793556,33.097653303632484,53.16526686388293,56.07468718798462,1811,0.0,0.0,0.01790430215889491,0.33003300330033003,0.0,0.0,0.08392783685245606,0.15753215994968423,1811,0.0,0.0,0.012326676382411035,0.5571030640668524,0.0,0.0,0.07911397356817165,0.1533980582524276,1811,0.0,0.0,0.2140293694609926,53.04368029739777,0.0,0.0,0.6965904369687247,1.9157185703992952,1811,0.0,34.0,37.57979017117614,211.0,10.0,18.0,66.0,100.80000000000018,1811,0,6.0,5.7642186637217,10,3.0,4.0,8.0,9.0
ddb0a996-79fe-4eac-8760-76ee74c7c333,1608,1475.0,2657.0,2850.067786069652,15209.0,1579.07,1840.7,4478.249999999999,5555.93,1608,520,887.0,923.4558457711443,3286,594.07,677.0,1290.0,1601.3000000000006,1608,0.7418397626112759,3.1044808106199033,3.5942282563961867,37.560738581146744,1.2331188378429356,1.673229296723897,7.33635059790259,10.532556315295926,1608,20.914709517923363,42.73767789506593,42.45264778364828,55.21077283372365,29.30897193028696,34.69609622785009,49.625205372824034,51.68735320353395,1608,0.0,0.0,0.012453381653500378,0.2033898305084746,0.0,0.0,0.05196798059273169,0.08374882223618091,1608,0.0,0.0,0.0027032135932787277,0.13656538067599863,0.0,0.0,0.030785152147975284,0.04615489867218682,1608,0.0,0.0,0.06037871122436322,1.681087762669963,0.0,0.0,0.4711132681242589,0.9526664585343704,1608,16.0,59.0,62.24440298507463,266.0,26.0,34.0,102.0,144.0,1608,3,7.0,7.298507462686567,10,5.0,6.0,9.0,10.0
df159c28-05fb-4f35-83b8-8c14af793f2a,1701,957.0,1952.0,2247.8877131099352,18837.0,1017.0,1206.0,3813.0,7292.0,1701,340,693.0,764.4538506760729,3831,439.0,496.0,1210.0,2064.0,1701,0.6130790190735694,3.1082529474812435,3.4892644474854992,37.07258548290342,1.0284538909838876,1.3909774436090225,6.763698630136986,10.084420567920183,1701,3.5392921415716856,42.9637526652452,42.01947094788687,56.68467251856853,23.722316865417376,30.388247639034628,50.437017994858614,53.39038841342989,1701,0.0,0.05743825387708214,0.06573999520126865,0.4548038658328596,0.0,0.0,0.1757469244288225,0.25597269624573377,1701,0.0,0.0,0.014514301564947416,0.5173305742369374,0.0,0.0,0.08130081300813008,0.16181229773462782,1701,0.0,0.0,0.08346360717306807,33.60647342005531,0.0,0.0,0.48465266558966075,1.0874490258269143,1701,0.0,34.0,38.638447971781304,196.0,11.0,18.0,76.0,122.0,1701,0,7.0,6.566725455614344,10,3.0,4.0,8.0,9.0
e16d2c39-bfd1-4fb1-8ed6-ad6b16f3652e,501,1328.0,2091.0,2223.231536926148,7147.0,1352.0,1466.0,3422.0,4231.0,501,472,717.0,751.4031936127744,1962,513.0,559.0,1055.0,1293.0,501,1.192504258943782,4.246935201401051,4.54149703109279,14.749733759318424,1.8818609513852587,2.3619427811044575,7.865168539325842,10.394456289978677,501,29.29745889387145,43.613890523837554,43.38128267197231,54.61429247515381,32.00212992545261,34.78260869565217,50.032679738562095,53.20970042796006,501,0.0,0.0,0.004943764932285801,1.3185002060156572,0.0,0.0,0.02493765586034913,0.05186721991701245,501,0.0,0.0,0.034049098319576115,0.598404255319149,0.0,0.0,0.14792899408284024,0.22007042253521128,501,0.0,0.028105677346824058,0.10422288981843784,1.5797788309636651,0.0,0.0,0.47368421052631576,0.8931894305917379,501,9.0,35.0,37.035928143712574,165.0,14.0,19.0,61.0,99.0,501,3,7.0,6.6706586826347305,10,4.0,4.0,9.0,9.0
e3629615-6d5c-4167-808f-996d53989dbf,1592,1426.0,2033.0,2285.65891959799,19867.0,1457.91,1518.0,3589.0499999999984,7166.139999999996,1592,446,651.0,713.8373115577889,3690,488.82,522.0,1045.699999999999,1931.4299999999978,1592,0.39350713231677326,3.4673859233148585,3.7897795263220133,36.19266055045872,1.4633722161538454,1.8881719039600677,6.567268634614864,10.040401261014079,1592,11.513463324048283,47.38575817874704,46.64386961184092,59.21926910299003,27.877904719879897,37.421128361997944,54.1626533697716,56.341422776725395,1592,0.0,0.0,0.001816644115988639,0.33514872224549647,0.0,0.0,0.0,0.05643037188251705,1592,0.0,0.0,0.013409980655470142,0.38743004735256137,0.0,0.0,0.0782460895330408,0.15833393764608097,1592,0.0,0.0,0.15629916623197992,20.08664828672706,0.0,0.0,0.5541897949686058,1.325475883522712,1592,1.0,37.0,40.765075376884425,236.0,15.0,21.0,72.0,125.08999999999992,1592,1,6.0,6.46859296482412,10,4.0,4.0,8.0,9.0
e7240495-f3e8-42a3-ac5c-4a9a7eebc341,1668,1765.0,2974.0,3348.7883693045565,21603.0,1833.67,2028.7,5726.8499999999985,8494.90999999999,1668,572,879.0,953.3231414868105,3903,627.01,686.0,1456.2999999999997,2069.6099999999988,1668,1.4942980731419584,3.892895118749502,4.195335313294634,19.085125719478945,2.2362712523900865,2.609181301781928,6.698508241963154,10.373031310193747,1668,22.847877358490567,47.775046446508355,47.330524837691684,58.25180774138664,34.2750829628138,39.324104217392616,53.74115185498758,55.815107142857144,1668,0.0,0.0,0.0002979816476287032,0.04242681374628765,0.0,0.0,0.0,0.0,1668,0.0,0.0,0.010263800601559016,0.25380710659898476,0.0,0.0,0.04932209746561417,0.1348401119364689,1668,0.0,0.02099092036946311,0.09764895145597792,20.736958045459097,0.0,0.0,0.44464531927728124,0.9856832497551165,1668,14.0,47.0,52.656474820143885,322.0,22.0,29.0,92.0,141.32999999999993,1668,3,7.0,7.110911270983213,10,5.0,5.0,9.0,9.0
e9ebbe1e-ce77-4c97-a04e-4a64befe98c8,1027,1585.0,2737.0,3051.234664070107,20025.0,1639.26,1809.0,4929.4,8722.680000000004,1027,505,876.0,936.7224926971762,3856,587.26,647.3,1377.0,2278.4,1027,0.989010989010989,3.395733565520244,3.843180288325203,26.930475405331133,1.3331737716321221,1.744834350809689,7.87563120291969,12.076722105854593,1027,11.650902837489252,43.504366812227076,42.957995976517076,57.08955223880597,25.90647617631957,32.06216909682587,51.919499037858635,54.64012399143631,1027,0.0,0.0,0.005793417136133119,0.11511895625479662,0.0,0.0,0.04064302346585539,0.053490385831180806,1027,0.0,0.0,0.004708773953063381,0.1583531274742676,0.0,0.0,0.03804791552488286,0.07816797729304728,1027,0.0,0.0,0.06863100488788001,2.466525722339676,0.0,0.0,0.43293036674981117,1.0065327184892403,1027,7.0,55.0,59.28821811100292,258.0,18.0,30.300000000000004,104.0,153.22000000000003,1027,2,7.0,7.154819863680623,10,4.0,5.0,9.0,9.740000000000009
ecd9109f-7197-46df-b3a8-1ac2d9990185,1819,500.0,1689.0,1941.1500824628918,26048.0,1065.18,1186.8,3091.999999999999,7007.11999999998,1819,286,582.0,634.0307861462342,3903,416.0,453.9,918.1999999999998,1760.82,1819,0.42857142857142855,2.7790228597041686,3.0314759387581436,37.64629388816645,0.9733030990173847,1.3929771089816727,5.0063419478124445,8.092181167871244,1819,8.842652795838752,44.881889763779526,44.19900374467881,60.05281026027914,25.589860568424502,33.949310565732674,52.486967089705985,56.032416912422185,1819,0.0,0.0,0.02136942849201841,0.5698005698005698,0.0,0.0,0.0836267884902128,0.14837926050877906,1819,0.0,0.0,0.013512932867164406,0.40749796251018744,0.0,0.0,0.07729171551480755,0.1497530428484053,1819,0.0,0.0,0.20273608039109417,43.62599771949829,0.0,0.0,0.6970573892636579,1.5747019786161967,1819,0.0,39.0,42.01814183617372,198.0,13.0,21.0,75.0,111.0,1819,0,6.0,5.948323254535459,10,3.0,4.0,8.0,9.0
f1568b25-4a87-414f-8329-1a860a3a8aeb,1972,1320.0,2271.0,2490.580121703854,14004.0,1368.0,1575.1,3896.1499999999987,5723.669999999999,1972,426,676.0,713.6967545638945,2584,483.71,525.55,990.8999999999996,1354.87,1972,0.10085728693898134,3.690999932720109,4.150604885651381,35.616905248807086,1.816180607651913,2.2040371470297577,7.551773089127644,10.194483462650021,1972,22.288503253796094,48.4359803321206,48.10990056998082,60.5550500454959,35.17894767276818,40.14780375129942,55.08678732772624,57.31165394545722,1972,0.0,0.0,0.00042840978131699844,0.05917159763313609,0.0,0.0,0.0,0.013002804039801934,1972,0.0,0.0,0.01293108061065092,0.4419889502762431,0.0,0.0,0.06967214706956429,0.13877598765612614,1972,0.0,0.034879817919320925,0.11665016353149969,2.2395833333333335,0.0,0.0,0.534339674080613,1.1086118448802804,1972,7.0,39.0,41.8498985801217,195.0,15.0,21.55000000000001,72.0,103.28999999999996,1972,2,7.0,6.605983772819473,10,4.0,5.0,9.0,9.0
f2380b81-e46f-430b-8fd2-e3897ddf7be9,1805,814.0,1152.0,1306.240997229917,14330.0,835.0,867.2,2124.6,3346.720000000004,1805,308,465.0,505.005540166205,3160,351.0,377.0,738.1999999999998,1102.0800000000008,1805,0.418848167539267,2.9579067121729237,3.379283236747108,45.2914798206278,0.8937431137023438,1.2918000492489534,6.407293593347217,10.65200562096007,1805,8.74439461883408,45.859305431878894,45.33263047035334,60.256410256410255,29.38864698125727,35.70950449660471,53.53166830387644,55.997726098191215,1805,0.0,0.0,0.01703210771178047,0.4854368932038835,0.0,0.0,0.09977056350676822,0.14987116582209026,1805,0.0,0.0,0.037311763124195416,0.41279669762641896,0.0,0.0,0.1711159942026275,0.27001728949873405,1805,0.0,0.0,0.08421092988775213,9.075770191507077,0.0,0.0,0.4186726856541257,0.9581900792641811,1805,0.0,17.0,18.729085872576178,157.0,5.0,9.0,34.0,48.960000000000036,1805,0,5.0,5.445983379501385,10,2.0,3.0,8.0,8.0
fb1e97d1-dd9c-4314-aae2-9c3745df1411,2267,499.0,1756.0,1925.362152624614,21305.0,1112.0,1227.3,3006.2999999999984,4885.080000000002,2267,178,579.0,612.6334362593736,3778,402.0,439.0,876.6999999999998,1311.0400000000009,2267,0.3468208092485549,2.912621359223301,3.161231127402963,30.861723446893787,1.370537874611691,1.7470781846270123,5.340136264218861,8.337636879745238,2267,8.41683366733467,45.808383233532936,45.2186558793484,61.68005354752343,27.3938617894376,35.12335530128021,53.402196293754294,56.14369988025691,2267,0.0,0.0,0.0032394799642706867,0.2304147465437788,0.0,0.0,0.03631623987887562,0.06895033005961003,2267,0.0,0.0,0.013599687176946464,0.3856041131105398,0.0,0.0,0.07723875180558884,0.14181738618194087,2267,0.0,0.0,0.10506744556107718,22.207257762813317,0.0,0.0,0.5211439192572886,1.1291458179531375,2267,0.0,35.0,37.205558006175565,172.0,13.0,19.0,63.69999999999982,101.34000000000015,2267,0,6.0,6.023820026466696,10,3.0,4.0,8.0,9.0
fc140c51-9b4f-427f-8e11-640bc7400007,1724,822.0,1424.5,1546.991879350348,6232.0,868.0,962.0,2425.2999999999984,4033.829999999995,1724,314,507.0,536.8091647331787,1764,350.0,389.0,766.0,1222.31,1724,0.8858267716535433,3.260564068724491,3.6924040633715696,39.0357698289269,1.5115801838348568,1.9295557914920494,6.711986032514474,9.357490143204425,1724,9.097978227060652,46.68768398342859,46.05465187425192,60.73033707865169,30.025956511502052,36.65406604188898,53.3194517383283,56.1797953400743,1724,0.0,0.0,0.0029252562038651776,0.16163793103448276,0.0,0.0,0.0,0.08265025226437879,1724,0.0,0.0,0.031038490779723777,0.33927056827820185,0.0,0.0,0.14777060481787438,0.2203192055758123,1724,0.0,0.0,0.09503526341030678,3.8112522686025407,0.0,0.0,0.4662162989071235,1.1778939700219802,1724,2.0,26.0,27.77262180974478,122.0,9.0,13.150000000000006,48.0,69.0,1724,1,6.0,5.6989559164733175,10,3.0,4.0,8.0,8.0
