sample_uuid,n_cells,log10_counts_median,log10_counts_mad,log10_counts_low_candidate,log10_counts_high_candidate,log10_genes_median,log10_genes_mad,log10_genes_low_candidate,log10_genes_high_candidate,pct_mito_median,pct_mito_mad,pct_mito_high_candidate,pct_hb_high_candidate,pct_platelet_high_candidate,blineage_markers_low_candidate,candidate_flagged_cells,candidate_flagged_fraction
34fcf40d-5976-44a6-8f49-1fe0e3b1c064,335,3.0791812460476247,0.07400073354384418,2.7500407833913147,3.4083217087039346,2.690196080028514,0.0487219695244141,2.4734905039778248,2.906901656079203,2.3547880690737832,0.6149371991483483,5.089905743445806,0.0,0.0,1.5522,149,0.44477611940298506
3672d82d-f24c-4536-b75a-0627889e1426,991,3.311753861055754,0.12631358939773962,2.7499362781324876,3.8735714439790208,2.824776462475546,0.0847795667656297,2.447693905415378,3.2018590195357137,3.6957790313168646,0.7368749217278237,6.973251308177878,0.0,0.0,2.5522,356,0.35923309788092833
37214563-4102-451e-a546-a1833db3aedd,382,3.1947914035361245,0.08896192101396228,2.799106571250223,3.5904762358220257,2.756254147594048,0.0651726554710792,2.466379210589782,3.0461290845983138,3.0446363032612114,0.5303443169128312,5.4035017560261025,0.0,0.0,1.5522,170,0.44502617801047123
37d3daeb-c0f5-414a-8b98-0517e7464535,440,2.8369567370595505,0.06536925617829503,2.54620735942973,3.127706114689371,2.4676074753831334,0.042831686787772494,2.277100698888479,2.658114251877788,4.1871615848124355,0.882813758725479,8.11374062087162,0.0,0.0,0.0,143,0.325
385a6725-3504-4717-af12-cfed4adc3e9b,31,3.116275587580544,0.06166253302365643,2.842012973197925,3.3905382019631634,2.727541257028556,0.03381430810490915,2.5771419774395414,2.877940536617571,3.10515172900494,0.8969498362604607,7.094605210724217,0.0,0.0,1.5522,14,0.45161290322580644
3876bd23-e063-4b96-89ae-eec693743c86,514,3.3238705576737932,0.09960209368812167,2.8808603653677656,3.766880749979821,2.8175653695597807,0.06781245223122556,2.515949144525736,3.1191815945938255,3.9825296851453302,0.8302908519870733,7.675497336613435,0.0,0.0,2.5522,165,0.321011673151751
38c6ab44-8cf8-4bcf-93da-5c8b0c104bbc,199,3.4730488050885375,0.06958510374322024,3.1635481806594425,3.7825494295176325,2.9242792860618816,0.05622292423884012,2.6742109636323685,3.1743476084913946,3.5199556541019956,0.6590973966247526,6.451489054809571,0.0,0.0,2.5522,95,0.47738693467336685
39006dbe-f7a7-4f05-aeac-0ca1876a7a3f,633,3.2619761913978125,0.08501721081090441,2.8838366411530716,3.6401157416425534,2.7466341989375787,0.05999792967528528,2.479775407327845,3.0134929905473125,3.19001386962552,0.5427955606298829,5.604259964195113,0.0,0.0,1.5522,183,0.2890995260663507
39824ee5-7478-4dc4-baad-9a90e3ca30ff,720,3.446459489648043,0.07336600334849597,3.1201421799546027,3.772776799341483,2.9630790962936766,0.05141519000203121,2.734394614202642,3.191763578384711,4.223789074936013,0.7790024783468921,7.688636298127319,0.0,0.0,2.5522,230,0.3194444444444444
39b05a41-41b3-4146-896b-017b0443556d,416,3.257558570864499,0.07697778279360334,2.9151767885551103,3.599940353173888,2.812244696800369,0.055608588554521,2.564908816627571,3.0595805769731674,2.178402973511644,0.5138477912340822,4.463895179362595,0.0,0.0,2.5522,178,0.42788461538461536
